name,infrastructure_type,latitude,longitude
Unknown,playground,41.76247447875015,-87.63975944521052
Unknown,playground,41.91778982199043,-87.72099144703897
Armitage/Larrabee Plaza,park,41.91762562358781,-87.64396873287065
Unknown,park,41.93314556931636,-87.68247652791602
Unknown,playground,41.930084925303234,-87.67960034029005
Unknown,park,41.88523002504888,-87.61982181082323
Unknown,playground,41.706068672212375,-87.62955043291913
Unknown,playground,41.70608289714649,-87.62896085615704
Chicago Community Counseling Center,social_facility,41.910586565034365,-87.6915029302692
Unknown,playground,41.93985263574328,-87.67904312686258
Unknown,playground,41.937463485197426,-87.67933378721088
Liars Club,bar,41.924914876721175,-87.67065305239271
SNK Fuels,fuel,41.90236088482535,-87.71741616292118
Unknown,playground,41.87683112057379,-87.705071897139
Unknown,playground,41.877688899948176,-87.69974436868893
Unknown,playground,41.88766369042266,-87.71334562391792
BP,fuel,41.91043997360226,-87.70637072459745
Unknown,playground,41.89171634427811,-87.61190492956132
Unknown,playground,41.86221345875838,-87.70366192568882
Saint Mary of the Angels,place_of_worship,41.915730282411985,-87.6720930197078
Northwestern Medicine Bucktown,clinic,41.913669106211906,-87.68294519371368
D'Elia Park,park,41.99755129999999,-87.66336675000002
Misericordia,social_facility,41.99612156946215,-87.67989996752522
Mariano's Fresh Market,supermarket,41.85933347921598,-87.62950796818292
Power Gas Station,fuel,41.85113363326351,-87.72390743963709
WhirlyBall,bar,41.921161451770125,-87.67395233881365
Watson Church Park,park,41.94364020369573,-87.78547568542044
Unknown,playground,41.9175451064318,-87.7177761959218
Unknown,playground,41.77029984763261,-87.69120140716599
Riverbank Neighbors Park,park,41.95885269821951,-87.69420020802934
Job Corps Riverbank,park,41.83119023244768,-87.70876205144458
Unknown,playground,41.82975733502943,-87.62793504448031
Unknown,playground,41.91884608610474,-87.68315988000602
Unknown,playground,41.91877621131459,-87.68272816521024
Park No. 584,park,41.67822737672539,-87.62682909325527
Unknown,playground,41.73440357785419,-87.57445941642426
Hartgrove Behavioral Health System,hospital,41.86635822656921,-87.76749853579379
Unknown,playground,41.91824486666667,-87.6947757
Unknown,playground,41.81408135582154,-87.61559317526795
Mollison IB World Elementary School,school,41.814283402121376,-87.61572635120076
Revere Elementary School,school,41.76463848408093,-87.6000593379566
Aldi,supermarket,41.93083567070868,-87.74277998118862
Unknown,playground,41.93658851827525,-87.67293564280081
Unknown,playground,41.93870221399501,-87.67010355481985
Unknown,playground,41.93868248447259,-87.66950288676018
Sarah E. Goode STEM Academy,school,41.75519354704813,-87.70621479981787
Unknown,playground,41.753530846293955,-87.70808276880916
Unknown,playground,41.80146346492295,-87.70974534159957
Eric Solorio Academy High School,school,41.79551489296364,-87.71204539760693
Brighton Park Community Campus (Park No. 596),park,41.80567968156991,-87.68685275603677
Unknown,playground,41.80624410914377,-87.69100038545155
Unknown,playground,41.84586551663161,-87.69244981580245
Unknown,playground,41.85658504553308,-87.70344174416459
Unknown,playground,41.855262550557285,-87.73007931506986
Unknown,playground,41.856602929353855,-87.73006892660392
Unknown,playground,41.856426489340954,-87.73024236663584
Unknown,playground,41.841984912954324,-87.73494696690376
Mobil,fuel,41.86428028545248,-87.68642302798779
Unknown,playground,41.73527739170568,-87.71445773995302
Unknown,playground,41.719654946667994,-87.6477069843081
Unknown,playground,41.713696946952666,-87.63135133443838
Unknown,playground,41.732292859792075,-87.55578383739964
Unknown,playground,41.75525957152201,-87.63974904826546
Chinatown Branch Library,library,41.85384588486607,-87.63215571890683
Unknown,playground,41.834125388620706,-87.64952368442425
Unknown,playground,41.835083969320785,-87.64917951094347
Altgeld Gardens Laundry Building,laundry,41.65446669369175,-87.60484962323028
Altgeld Gardens Laundry Building,laundry,41.65710515000001,-87.59973339999998
Park No. 578,park,41.88366149621526,-87.67487857723881
Unknown,playground,41.78477559128768,-87.64577819847278
Park No. 421,park,41.79739209960313,-87.64562369362969
Park No. 573,park,41.68679728426823,-87.6060279779005
"Park 565 ""Indian Ridge Marsh""",park,41.6770814044412,-87.5618085207398
The Salvation Army Freedom Center,social_facility,41.89697277217081,-87.70938580202144
Unknown,park,41.69253621168354,-87.60634842233817
Unknown,playground,41.66919531989331,-87.5370439761238
Unknown,playground,41.93185423991973,-87.70306606640558
St. John Berchmans School,school,41.927897733441334,-87.69066294520216
Access Center For Discovery And Learning,clinic,41.80015672817032,-87.66435328654988
Unknown,playground,41.821501721318064,-87.6152981095726
Unknown,playground,41.82153989843602,-87.61394370621393
Sintic Park,park,41.842521149999996,-87.64119135000001
Packingtown Park,park,41.805149722991,-87.66280269561321
Unknown,playground,41.86456278476378,-87.67479580041673
Unknown,playground,41.91195189902801,-87.7333915567978
North Kostner Health Clinic,clinic,41.90839051484758,-87.73674326173276
Unknown,playground,41.90768290138352,-87.73217684811367
West Park STEAM Academy,school,41.90703405853424,-87.7325426086297
Unknown,playground,41.92374470964377,-87.76139554790197
Food 4 Less,fuel,41.90928144900505,-87.74781612465453
Unknown,playground,41.8292739070872,-87.69815238569205
Unknown,playground,41.86851246244573,-87.63262615844141
Unknown,playground,41.903225801070164,-87.64250619771187
Essex Park,park,41.75510849405912,-87.5899931734979
North President's Court,park,41.87712620867803,-87.62160127154061
South President's Court,park,41.874406979844885,-87.62153509952876
By The Hand Club for Kids,community_centre,41.88829056570995,-87.75500607816483
Orr Academy High School,school,41.89385615959554,-87.72700296648095
Willa Cather Elementary School,school,41.883517217201785,-87.69945145874595
New Life Covenant Church,place_of_worship,41.7557028786795,-87.59743466549766
Unknown,playground,41.68775516226938,-87.70417934140548
Genevieve Melody Elementary School,school,41.8784520662413,-87.72409844888257
Unknown,playground,41.7803265029607,-87.64885332800775
Unknown,playground,41.79252722036362,-87.68548304147703
Montgomery Park,park,41.77348879127911,-87.68925715809146
Unknown,playground,41.773465977682754,-87.68925014472372
Oakley Park,park,41.77636752671636,-87.68064753180087
Rachel Carson Elementary School,school,41.79287478552963,-87.68820551940279
Saint Clare Catholic School,school,41.794670263325706,-87.69077946384195
Unknown,playground,41.79521761657609,-87.69045955627996
Periwinkle Park,park,41.77478476376299,-87.62809390215938
Unknown,playground,41.82904705,-87.6931534
Unknown,playground,41.82853278445133,-87.69284523980735
Shields Elementary School,school,41.81624578437721,-87.69015743790172
Unknown,playground,41.80710649937793,-87.66374322786662
Humbert Park,park,41.838339719420766,-87.64299826309484
Unknown,playground,41.77791300537594,-87.6360255151693
Montclare Senior Residences of Avalon Park,social_facility,41.754032489851234,-87.59518033678485
El Valor Carlos Cantu Children & Family Center,social_facility,41.84663814565522,-87.73189996577477
Unknown,playground,41.80434005,-87.62072415
Unknown,playground,41.81216918404633,-87.59635592159097
Perspectives/IIT Math & Science Academy,school,41.828064072905164,-87.62450073519221
Unknown,playground,41.8350339146628,-87.61845371813929
Pershing Elementary School,school,41.83566402567368,-87.61881366428618
Jungman Elementary School,school,41.858932390539785,-87.65255037240533
Unknown,playground,41.858179393687614,-87.65254954860036
Nathanael Greene Elementary School,school,41.829651407369624,-87.6711657069193
Citgo,fuel,41.8278270246178,-87.70484610529817
Hammond Elementary School,school,41.8525627103023,-87.69651846361361
Joseph Kellman Corporate Community Elementary School,school,41.87041019755221,-87.70245406430229
Magnolia Park,park,41.87303860491789,-87.70705857384927
Crown Community Academy,school,41.852598772608594,-87.71300740575381
Madero Middle School,school,41.84151386235245,-87.70529893496513
Little Village Academy,school,41.84331179910702,-87.71753619499557
Unknown,playground,41.843586027162395,-87.71757212470446
Unknown,playground,41.8487931,-87.71591715000001
Unknown,playground,41.85087973072758,-87.70424488736327
Unknown,playground,41.847909261338664,-87.71506609862234
Unknown,park,41.82975507468519,-87.67316896126161
Power Gas,fuel,41.83431067659879,-87.67082347300885
Unknown,playground,41.85660222580945,-87.66691501653723
Unknown,playground,41.85235194108614,-87.68380977229644
Pickard Elementary School,school,41.85253171656182,-87.68380517102419
Unknown,playground,41.810168357076094,-87.70454094822188
Columbia Explorers Academy,school,41.81062085421651,-87.70442548182788
Excel Academy of Englewood,school,41.763708197613745,-87.64861798457676
Unknown,playground,41.76349298125901,-87.64821570096741
Unknown,playground,41.72181775474946,-87.63817578061798
Unknown,playground,41.722371725201654,-87.6310645662324
Unknown,playground,41.72237528760873,-87.63005472335077
Unknown,playground,41.75133785204452,-87.61774949730442
Unknown,playground,41.752752064320205,-87.61724764738737
Unknown,playground,41.761412605646036,-87.60703132799046
Tanner Elementary School,school,41.76101853503478,-87.6072947427243
Whole Foods Market,supermarket,41.940173960591125,-87.6680059701324
Unknown,playground,41.87149407244531,-87.73180619621849
UCAN,social_facility,41.8681328087633,-87.71733415560834
Lawndale Community Academy,school,41.86326914999999,-87.71282435
POP! Heights Park,park,41.689433663595416,-87.64192525586873
Claremont Academy,school,41.77830113503633,-87.68165913144897
Mitzi Friedheim Englewood Child + Family Center,social_facility,41.77912214242368,-87.66730509016146
Unknown,school,41.88248235824758,-87.69308763749547
Unknown,playground,41.77634709593832,-87.6806345212062
Senior Suites Of Marquette Village,social_facility,41.75806493256742,-87.6883547474902
Unknown,park,41.649884569427826,-87.5474255054582
Park Manor Elementary School,school,41.76668862276932,-87.61131240221229
Brownell Elementary School,school,41.77182321631322,-87.62138630632614
Unknown,playground,41.772116407737336,-87.62121426198566
Providence Englewood Charter School,school,41.77518572290934,-87.66345201320227
Lindblom Technical High School,school,41.78209998062894,-87.67217202225488
Henderson Elementary School,school,41.79078389346957,-87.67239992470613
Libby Elementary School,school,41.79683355668422,-87.6601479115024
Unknown,playground,41.886089180968526,-87.70451139159418
Rogers Beach Park,park,42.02120272285879,-87.66460167076785
Unknown,school,41.78439105,-87.6625118
Therapeutic School and Center for Autism Research,school,41.86451242641391,-87.67494585233932
Pablo Casals School,school,41.90413106082909,-87.7140643377029
Unknown,playground,41.90389609893968,-87.71444136181032
Unknown,playground,41.795571770949856,-87.59396817343954
Unknown,playground,41.899178710787545,-87.75661750343605
Hay Community Academy,school,41.899513070945986,-87.7563372700689
Unknown,playground,41.891698790010075,-87.74425329995826
Evergreen Academy Middle School,school,41.8290100620145,-87.66737104344578
Wolcott Park,park,41.77420414197679,-87.67102059805417
Unknown,playground,41.77423650587741,-87.67099320491822
Unknown,playground,41.91988893899443,-87.73054146720048
Unknown,playground,41.93553805624079,-87.70852906137688
Unknown,playground,41.859289775971064,-87.66751948151678
Unknown,playground,41.86765786660732,-87.67712546718691
Unknown,playground,41.89692229009097,-87.76586658006609
Privet Park,park,41.91509058929172,-87.65350260100627
Unknown,playground,41.9054983983602,-87.64494152426946
Unknown,playground,41.90309430429112,-87.66473471613199
Shell,fuel,41.83021972262087,-87.66589978375549
Catholic Community of St. James Playlot,playground,41.84017589999999,-87.62564884999999
Unknown,playground,41.82579018596441,-87.66579907859771
Unknown,playground,41.88035595,-87.71556565
Unknown,playground,41.968907979291686,-87.77739312197929
Unknown,playground,41.734304326580954,-87.61788129250253
Unknown,playground,41.734726860858395,-87.61853538374496
Amstar,fuel,41.733604642914244,-87.56028479745466
South Chicago Health Center,clinic,41.72923224760393,-87.55222278674958
East Side Memorial,park,41.7133295787797,-87.53551437172159
Omega Missionary Baptist Church,place_of_worship,41.81005604695754,-87.62559061267734
Unknown,playground,41.8027826,-87.62562325000002
Bright Star Church,place_of_worship,41.8146852280317,-87.60782219036139
Hyde Park Seventh-day Adventist Church,place_of_worship,41.81115783915716,-87.60489332944422
Unknown,playground,41.817858220482464,-87.61303014389732
Church of The Living God CWFF,place_of_worship,41.813346525541796,-87.625521244568
Al Sadiq Mosque,place_of_worship,41.81327190635882,-87.62490244431153
United House of Prayer for All People,place_of_worship,41.81507823566841,-87.6258124265798
Unknown,playground,41.76673178834095,-87.63245254154143
New Covenant MB Church,place_of_worship,41.75537270340998,-87.60569663801542
Unknown,playground,41.71475358645123,-87.65388587551104
Unknown,playground,41.71979852570673,-87.65612697282334
Unknown,playground,41.71970688016071,-87.65734951529998
Unknown,playground,41.863330706110744,-87.72478707536452
Unknown,playground,41.861619465567365,-87.72965895158295
Unknown,playground,41.861777747444044,-87.71001257876026
