hex_id,hex_q,hex_r,count,centroid_lat,centroid_lon,gi_z,gi_p,hotspot_tier,zone_id
-14683_6826,-14683,6826,1,41.72248992131589,-87.67652664505695,-1.366489303733041,0.17178543586620032,Not Significant,0
-14683_6824,-14683,6824,1,41.7124319061753,-87.68430628362349,-0.7883115603172103,0.4305144873261961,Not Significant,0
-14683_6820,-14683,6820,1,41.69231115377578,-87.69986556075662,-1.1152871040764007,0.26472740985513,Not Significant,0
-14693_6851,-14693,6851,1,41.84808227350258,-87.65707754864057,-1.4315513281228258,0.1522722674626642,Not Significant,0
-14693_6852,-14693,6852,1,41.85310084995869,-87.6531877293573,-0.8962239054587475,0.37013319056883986,Not Significant,0
-14682_6826,-14682,6826,1,41.72248992131589,-87.66874700649038,-0.7666803343599595,0.44327159880790523,Not Significant,0
-14682_6819,-14682,6819,1,41.68727998194784,-87.69597574147332,-1.366489303733041,0.17178543586620032,Not Significant,0
-14706_6871,-14706,6871,1,41.94837898472202,-87.68041646434024,-1.463037391858492,0.14345714766777906,Not Significant,0
-14707_6871,-14707,6871,1,41.94837898472202,-87.68819610290679,-1.6966581284300721,0.08976131319905734,Coldspot 90%,0
-14707_6874,-14707,6874,1,41.96340990415634,-87.67652664505695,-1.809013802879208,0.07044885901220366,Coldspot 90%,0
-14697_6865,-14697,6865,1,41.918306511417136,-87.6337386329409,-1.366489303733041,0.17178543586620032,Not Significant,0
-14690_6855,-14690,6855,1,41.86815421689773,-87.6181793558078,-1.4899963964144916,0.13622518345145207,Not Significant,0
-14692_6828,-14692,6828,1,41.73254636233219,-87.73876375358938,-1.5015310881424841,0.13321825206274518,Not Significant,0
-14708_6874,-14708,6874,1,41.96340990415634,-87.68430628362349,-1.857631542114331,0.06322135611178825,Coldspot 90%,0
-14708_6876,-14708,6876,1,41.97342854763757,-87.67652664505695,-2.0032993658500255,0.04514516552737202,Coldspot 95%,0
-14692_6830,-14692,6830,1,41.74260122916078,-87.73098411502284,-1.683192977960414,0.09233773974912274,Coldspot 90%,0
-14708_6878,-14708,6878,1,41.98344561547049,-87.66874700649038,-1.5888273592713185,0.11209937463237618,Not Significant,0
-14692_6833,-14692,6833,1,41.757680577663535,-87.71931465717297,-1.6966581284300721,0.08976131319905734,Coldspot 90%,0
-14691_6848,-14691,6848,1,41.833024181811474,-87.6531877293573,-1.2742752969743334,0.20256586806114196,Not Significant,0
-14692_6835,-14692,6835,1,41.767731508746834,-87.71153501860644,-1.62456302413722,0.10425570119636718,Not Significant,0
-14691_6833,-14691,6833,1,41.757680577663535,-87.71153501860644,-1.7993644126200532,0.07196105509798856,Coldspot 90%,0
-14691_6832,-14691,6832,1,41.75265452173847,-87.71542483788971,-1.6536965888843589,0.09818917608769517,Coldspot 90%,0
-14691_6828,-14691,6828,1,41.73254636233219,-87.73098411502284,-1.3220584234479198,0.18614869705988957,Not Significant,0
-14690_6856,-14690,6856,1,41.87317121837568,-87.61428953652451,-1.2776275431627988,0.2013807841852684,Not Significant,0
-14690_6850,-14690,6850,1,41.84306330332091,-87.63762845222419,-1.1292924234358588,0.25877449600009883,Not Significant,0
-14689_6846,-14689,6846,1,41.822983485491555,-87.64540809079072,-1.2144474203937174,0.2245769165734388,Not Significant,0
-14708_6855,-14708,6855,1,41.86815421689773,-87.75821285000578,-0.5508055536912675,0.5817669766398448,Not Significant,0
-14690_6845,-14690,6845,1,41.817962546796814,-87.65707754864057,-1.4245436955745,0.15428914561128093,Not Significant,0
-14708_6854,-14708,6854,1,41.863136821663865,-87.76210266928904,-1.2776275431627988,0.2013807841852684,Not Significant,0
-14690_6835,-14690,6835,1,41.767731508746834,-87.69597574147332,-0.13875122203313622,0.889646740204872,Not Significant,0
-14690_6833,-14690,6833,1,41.757680577663535,-87.7037553800399,-1.3522219084041045,0.17630433718636596,Not Significant,0
-14692_6848,-14692,6848,1,41.833024181811474,-87.66096736792385,-1.4000961218931274,0.16148453622935222,Not Significant,0
-14709_6873,-14709,6873,1,41.9583999915659,-87.69597574147332,-1.7119637183786367,0.08690335488330758,Coldspot 90%,0
-14689_6848,-14689,6848,1,41.833024181811474,-87.63762845222419,-1.4788952004015254,0.13916832632424825,Not Significant,0
-14709_6876,-14709,6876,1,41.97342854763757,-87.68430628362349,-1.746103390419811,0.080792987786791,Coldspot 90%,0
-14709_6877,-14709,6877,1,41.97843727851371,-87.68041646434024,-1.6966581284300721,0.08976131319905734,Coldspot 90%,0
-14707_6876,-14707,6876,1,41.97342854763757,-87.66874700649038,-1.4788952004015254,0.13916832632424825,Not Significant,0
-14709_6880,-14709,6880,1,41.99346110759678,-87.66874700649038,-1.2428200907446347,0.21393413735482247,Not Significant,0
-14681_6844,-14681,6844,1,41.8129412144225,-87.59095062082486,-1.3522219084041045,0.17630433718636596,Not Significant,0
-14681_6842,-14681,6842,1,41.80289736866589,-87.59873025939142,-0.6048882579873586,0.5452532455794761,Not Significant,0
-14681_6840,-14681,6840,1,41.79285194828349,-87.60650989795798,-0.6931634661786495,0.48820697246699396,Not Significant,0
-14708_6870,-14708,6870,1,41.9433678904833,-87.69986556075662,-1.3522219084041045,0.17630433718636596,Not Significant,0
-14696_6839,-14696,6839,1,41.78782864762697,-87.72709429573955,-1.1799096782852379,0.2380361401406592,Not Significant,0
-14696_6842,-14696,6842,1,41.80289736866589,-87.71542483788971,-1.5371623298958033,0.12425356254361919,Not Significant,0
-14696_6849,-14696,6849,1,41.83804393942133,-87.68819610290679,-1.5259169468119214,0.12703054962808213,Not Significant,0
-14696_6860,-14696,6860,1,41.893235286577195,-87.64540809079072,-0.750556081723053,0.452919860556829,Not Significant,0
-14696_6865,-14696,6865,1,41.918306511417136,-87.62595899437436,-1.366489303733041,0.17178543586620032,Not Significant,0
-14671_6829,-14671,6829,1,41.7375739925239,-87.57150152440849,-0.4300868695045252,0.6671324511306922,Not Significant,0
-14671_6827,-14671,6827,1,41.72751833859355,-87.57928116297502,-0.5466211284930808,0.5846390503573602,Not Significant,0
-14697_6850,-14697,6850,1,41.84306330332091,-87.69208592219006,-0.5757546932402197,0.5647810012501586,Not Significant,0
-14697_6854,-14697,6854,1,41.863136821663865,-87.67652664505695,-1.3914945061601087,0.16407552444355433,Not Significant,0
-14713_6871,-14713,6871,1,41.94837898472202,-87.7348739343061,-1.620282565501017,0.10517159229689388,Not Significant,0
-14697_6855,-14697,6855,1,41.86815421689773,-87.67263682577367,-1.7993644126200532,0.07196105509798856,Coldspot 90%,0
-14697_6856,-14697,6856,1,41.87317121837568,-87.66874700649038,-1.828497977367192,0.06747484895510225,Coldspot 90%,0
-14705_6841,-14705,6841,1,41.797874855299035,-87.78933140427196,-0.9521029909536431,0.3410447523125344,Not Significant,0
-14681_6824,-14681,6824,1,41.7124319061753,-87.66874700649038,-1.5400247844264763,0.12355431220920421,Not Significant,0
-14670_6828,-14670,6828,1,41.73254636233219,-87.5676117051252,-0.8962239054587475,0.37013319056883986,Not Significant,0
-14713_6878,-14713,6878,1,41.98344561547049,-87.70764519932315,-1.871924215338605,0.06121708890838806,Coldspot 90%,0
-14713_6879,-14713,6879,1,41.9884535585006,-87.7037553800399,-1.7702308478729143,0.07668869247195276,Coldspot 90%,0
-14670_6825,-14670,6825,1,41.71746111050715,-87.57928116297502,-0.8011239563625563,0.4230598886570196,Not Significant,0
-14670_6820,-14670,6820,1,41.69231115377578,-87.59873025939142,-1.1887657825925566,0.23453184637490798,Not Significant,0
-14704_6876,-14704,6876,1,41.97342854763757,-87.64540809079072,-1.2320752141545392,0.21792098917298564,Not Significant,0
-14704_6873,-14704,6873,1,41.9583999915659,-87.65707754864057,-0.3620743163130764,0.7172964959838879,Not Significant,0
-14713_6884,-14713,6884,1,42.01348736449719,-87.68430628362349,-1.1001588586887199,0.27126291251785695,Not Significant,0
-14704_6869,-14704,6869,1,41.93835640237656,-87.67263682577367,-1.2705689104385314,0.2038820530856098,Not Significant,0
-14713_6886,-14713,6886,1,42.02349812915566,-87.67652664505695,0.23068524463716156,0.8175593374571473,Not Significant,0
-14669_6824,-14669,6824,1,41.7124319061753,-87.57539134369176,-1.3371857094337303,0.18116202541997106,Not Significant,0
-14669_6823,-14669,6823,1,41.70740230832825,-87.57928116297502,-1.3220584234479198,0.18614869705988957,Not Significant,0
-14712_6882,-14712,6882,1,42.00347502395832,-87.68430628362349,-1.595429459390081,0.11061623265192688,Not Significant,0
-14675_6817,-14675,6817,1,41.67721645787437,-87.64929791007401,-0.2552854810216918,0.7985026129914987,Not Significant,0
-14696_6835,-14696,6835,1,41.767731508746834,-87.74265357287265,-1.0608923997021482,0.28873880367736326,Not Significant,0
-14676_6817,-14676,6817,1,41.67721645787437,-87.65707754864057,-1.2458266824244142,0.21282803149397056,Not Significant,0
-14681_6820,-14681,6820,1,41.69231115377578,-87.68430628362349,-1.2776275431627988,0.2013807841852684,Not Significant,0
-14681_6819,-14681,6819,1,41.68727998194784,-87.68819610290679,-1.5785184807104684,0.11444654589775216,Not Significant,0
-14680_6843,-14680,6843,1,41.807919488376285,-87.5870608015416,-1.0766729323833304,0.28162640892555224,Not Significant,0
-14680_6824,-14680,6824,1,41.7124319061753,-87.66096736792385,-1.7410972831257754,0.08166652751951653,Coldspot 90%,0
-14694_6849,-14694,6849,1,41.83804393942133,-87.67263682577367,-1.3522219084041045,0.17630433718636596,Not Significant,0
-14680_6823,-14680,6823,1,41.70740230832825,-87.66485718720713,-1.809013802879208,0.07044885901220366,Coldspot 90%,0
-14694_6850,-14694,6850,1,41.84306330332091,-87.66874700649038,-1.6277708844248786,0.10357347635179304,Not Significant,0
-14712_6858,-14712,6858,1,41.88320404003357,-87.77766194642213,0.1536978520691773,0.8778479784590527,Not Significant,0
-14680_6818,-14680,6818,1,41.68224841664468,-87.68430628362349,-1.5785184807104684,0.11444654589775216,Not Significant,0
-14679_6839,-14679,6839,1,41.78782864762697,-87.59484044010813,-0.7000260994562245,0.4839110052793085,Not Significant,0
-14694_6856,-14694,6856,1,41.87317121837568,-87.64540809079072,-1.7146481841901124,0.08640974888662245,Coldspot 90%,0
-14679_6822,-14679,6822,1,41.702372316973985,-87.66096736792385,-1.683192977960414,0.09233773974912274,Coldspot 90%,0
-14679_6821,-14679,6821,1,41.6973419321205,-87.66485718720713,-1.4315513281228258,0.1522722674626642,Not Significant,0
-14679_6818,-14679,6818,1,41.68224841664468,-87.67652664505695,-1.5888273592713185,0.11209937463237618,Not Significant,0
-14679_6817,-14679,6817,1,41.67721645787437,-87.68041646434024,-1.463037391858492,0.14345714766777906,Not Significant,0
-14678_6841,-14678,6841,1,41.797874855299035,-87.57928116297502,-1.0781004290185707,0.2809889402014758,Not Significant,0
-14712_6869,-14712,6869,1,41.93835640237656,-87.7348739343061,-1.4788952004015254,0.13916832632424825,Not Significant,0
-14695_6842,-14695,6842,1,41.80289736866589,-87.70764519932315,-1.1584259881829977,0.24669023878241525,Not Significant,0
-14706_6840,-14706,6840,1,41.79285194828349,-87.80100086212181,-0.7883115603172103,0.4305144873261961,Not Significant,0
-14705_6877,-14705,6877,1,41.97843727851371,-87.64929791007401,-1.2488910423963142,0.21170492833880195,Not Significant,0
-14695_6857,-14695,6857,1,41.87818782609015,-87.64929791007401,-1.55737215304162,0.11938215366425897,Not Significant,0
-14676_6827,-14676,6827,1,41.72751833859355,-87.6181793558078,-0.6922889522287753,0.48875588662930536,Not Significant,0
-14676_6820,-14676,6820,1,41.69231115377578,-87.64540809079072,-0.19701835152741404,0.8438131767974157,Not Significant,0
-14712_6877,-14712,6877,1,41.97843727851371,-87.7037553800399,-1.421109152409298,0.1552850296622883,Not Significant,0
-14712_6878,-14712,6878,1,41.98344561547049,-87.69986556075662,-1.828497977367192,0.06747484895510225,Coldspot 90%,0
-14686_6829,-14686,6829,1,41.7375739925239,-87.68819610290679,-1.3090626067225235,0.19051314440256228,Not Significant,0
